id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
1124,-17663142,537902558,195712,2022,11,14,14,52,17
1125,-17663142,537902558,195712,2022,11,14,14,52,18
1126,-17663142,537902558,195712,2022,11,14,14,52,19
1127,-17663142,537902558,195712,2022,11,14,14,52,21
1128,-17663142,537902558,195712,2022,11,14,14,52,22
1129,-17663142,537902558,195712,2022,11,14,14,52,23
1130,-17657643,537904313,194090,2022,11,14,14,56,53
1131,-17657417,537904352,194089,2022,11,14,14,56,54
1132,-17657192,537904391,194088,2022,11,14,14,56,55
1133,-17656966,537904430,194086,2022,11,14,14,56,56
1134,-17656741,537904469,194085,2022,11,14,14,56,57
1135,-17656515,537904507,194083,2022,11,14,14,56,58
1136,-17656290,537904546,194082,2022,11,14,14,56,59
1137,-17656064,537904585,194081,2022,11,14,14,57,0
1138,-17655839,537904624,194079,2022,11,14,14,57,1
1139,-17655613,537904663,194078,2022,11,14,14,57,2
1140,-17655388,537904701,194077,2022,11,14,14,57,3
1141,-17655162,537904740,194075,2022,11,14,14,57,5
1142,-17655162,537904740,194075,2022,11,14,14,57,7
1143,-17655162,537904740,194075,2022,11,14,14,57,8
1144,-17655162,537904740,194075,2022,11,14,14,57,10
1145,-17655162,537904740,194075,2022,11,14,14,57,11
1146,-17655162,537904740,194075,2022,11,14,14,57,12
1147,-17655162,537904740,194075,2022,11,14,14,57,13
1148,-17655162,537904740,194075,2022,11,14,14,57,14
1149,-17655162,537904740,194075,2022,11,14,14,57,15
1150,-17655162,537904740,194075,2022,11,14,14,57,16
1151,-17655162,537904740,194075,2022,11,14,14,57,17
1152,-17655162,537904740,194075,2022,11,14,14,57,18
1153,-17655162,537904740,194075,2022,11,14,14,57,19
1154,-17655162,537904740,194075,2022,11,14,14,57,22
1155,-17655162,537904740,194075,2022,11,14,14,57,23
1156,-17655162,537904740,194075,2022,11,14,14,57,24
1157,-17655162,537904740,194075,2022,11,14,14,57,25
1158,-17662746,537903676,195712,2022,11,14,14,57,26
1159,-17662642,537903724,195733,2022,11,14,14,57,27
1160,-17662953,537903669,195423,2022,11,14,14,57,28
1161,-17663010,537903648,195335,2022,11,14,14,57,29
1162,-17663341,537903587,195160,2022,11,14,14,57,30
1163,-17663461,537903562,195358,2022,11,14,14,57,31
1164,-17663442,537903569,195688,2022,11,14,14,57,32
1165,-17663422,537903573,195828,2022,11,14,14,57,33
1166,-17663394,537903566,195727,2022,11,14,14,57,34
1167,-17663316,537903571,196021,2022,11,14,14,57,35
1168,-17663243,537903573,195969,2022,11,14,14,57,36
1169,-17663136,537903584,196045,2022,11,14,14,57,37
1170,-17663027,537903597,196100,2022,11,14,14,57,38
1171,-17662904,537903616,196159,2022,11,14,14,57,39
1172,-17662555,537903675,196593,2022,11,14,14,57,41
1173,-17662396,537903701,196236,2022,11,14,14,57,42
1174,-17662251,537903722,196541,2022,11,14,14,57,43
1175,-17662095,537903744,196769,2022,11,14,14,57,44
1176,-17661984,537903758,196945,2022,11,14,14,57,45
1177,-17661866,537903774,196852,2022,11,14,14,57,46
1178,-17661789,537903783,196505,2022,11,14,14,57,47
1179,-17661721,537903794,196465,2022,11,14,14,57,48
1180,-17661671,537903804,196841,2022,11,14,14,57,49
1181,-17661646,537903808,196768,2022,11,14,14,57,50
1182,-17661624,537903810,196829,2022,11,14,14,57,51
1183,-17661608,537903813,196477,2022,11,14,14,57,52
1184,-17661599,537903818,196546,2022,11,14,14,57,53
1185,-17661584,537903823,196682,2022,11,14,14,57,54
1186,-17661577,537903828,196270,2022,11,14,14,57,55
1187,-17661455,537903858,196476,2022,11,14,14,57,58
1188,-17661428,537903867,196851,2022,11,14,14,57,59
1189,-17661420,537903872,196959,2022,11,14,14,58,0
1190,-17661401,537903880,196954,2022,11,14,14,58,1
1191,-17661269,537903904,196939,2022,11,14,14,58,2
1192,-17661169,537903924,196774,2022,11,14,14,58,3
1193,-17661030,537903952,196676,2022,11,14,14,58,4
1194,-17660857,537903984,196517,2022,11,14,14,58,5
1195,-17660798,537903998,196673,2022,11,14,14,58,6
1196,-17660743,537904012,196656,2022,11,14,14,58,7
1197,-17660639,537904034,196440,2022,11,14,14,58,8
1198,-17660559,537904048,196440,2022,11,14,14,58,9
1199,-17660479,537904062,196440,2022,11,14,14,58,10
1200,-17660399,537904076,196440,2022,11,14,14,58,11
1201,-17660319,537904091,196440,2022,11,14,14,58,12
1202,-17660239,537904105,196440,2022,11,14,14,58,13
1203,-17660160,537904119,196440,2022,11,14,14,58,14
1204,-17660080,537904133,196440,2022,11,14,14,58,15
1205,-17660000,537904147,196440,2022,11,14,14,58,16
1206,-17659840,537904176,196440,2022,11,14,14,58,18
1207,-17659760,537904190,196440,2022,11,14,14,58,19
1208,-17659760,537904190,196440,2022,11,14,14,58,22
1209,-17659760,537904190,196440,2022,11,14,14,58,23
1210,-17659760,537904190,196440,2022,11,14,14,58,24
1211,-17659760,537904190,196440,2022,11,14,14,58,25
1212,-17659760,537904190,196440,2022,11,14,14,58,26
1213,-17659760,537904190,196440,2022,11,14,14,58,27
1214,-17659760,537904190,196440,2022,11,14,14,58,28
1215,-17659760,537904190,196440,2022,11,14,14,58,29
1216,-17659760,537904190,196440,2022,11,14,14,58,30
1217,-17664535,537903142,195712,2022,11,14,14,58,31
1218,-17664808,537903049,195515,2022,11,14,14,58,32
1219,-17665010,537903008,195329,2022,11,14,14,58,33
1220,-17665277,537902972,195316,2022,11,14,14,58,34
1221,-17665770,537902879,195112,2022,11,14,14,58,35
1222,-17666163,537902814,195279,2022,11,14,14,58,36
1223,-17666441,537902772,195616,2022,11,14,14,58,37
1224,-17667042,537902687,195347,2022,11,14,14,58,40
1225,-17666891,537902719,195328,2022,11,14,14,58,41
1226,-17666930,537902703,195233,2022,11,14,14,58,44
1227,-17667184,537902660,195453,2022,11,14,14,58,45
1228,-17667016,537902692,195448,2022,11,14,14,58,47
1229,-17667130,537902673,195575,2022,11,14,14,58,48
1230,-17667013,537902691,195468,2022,11,14,14,58,49
1231,-17667000,537902696,195374,2022,11,14,14,58,50
1232,-17666829,537902730,195564,2022,11,14,14,58,51
1233,-17666789,537902741,195436,2022,11,14,14,58,52
1234,-17666068,537902875,195269,2022,11,14,14,58,55
1235,-17665735,537902933,195249,2022,11,14,14,58,56
1236,-17665467,537902986,195387,2022,11,14,14,58,58
1237,-17665248,537903023,195257,2022,11,14,14,58,59
1238,-17665033,537903064,195442,2022,11,14,14,59,0
1239,-17664815,537903106,195293,2022,11,14,14,59,1
1240,-17664599,537903144,195109,2022,11,14,14,59,2
1241,-17664433,537903176,195243,2022,11,14,14,59,3
1242,-17663929,537903271,194991,2022,11,14,14,59,6
1243,-17663724,537903308,194781,2022,11,14,14,59,7
1244,-17663727,537903310,194797,2022,11,14,14,59,8
1245,-17663549,537903343,194715,2022,11,14,14,59,9
1246,-17663337,537903381,194715,2022,11,14,14,59,10
1247,-17663079,537903426,194340,2022,11,14,14,59,13
1248,-17662935,537903450,194014,2022,11,14,14,59,14
1249,-17662647,537903494,194227,2022,11,14,14,59,16
1250,-17662595,537903501,194172,2022,11,14,14,59,18
1251,-17662299,537903552,194428,2022,11,14,14,59,19
1252,-17662165,537903575,194550,2022,11,14,14,59,20
1253,-17662036,537903596,194342,2022,11,14,14,59,21
1254,-17661932,537903613,194175,2022,11,14,14,59,22
1255,-17661767,537903641,194248,2022,11,14,14,59,23
1256,-17661655,537903661,194321,2022,11,14,14,59,24
1257,-17661425,537903701,194246,2022,11,14,14,59,25
1258,-17661222,537903736,194440,2022,11,14,14,59,26
1259,-17661078,537903762,194359,2022,11,14,14,59,27
1260,-17660878,537903797,194169,2022,11,14,14,59,28
1261,-17660753,537903820,194311,2022,11,14,14,59,29
1262,-17660587,537903849,194344,2022,11,14,14,59,30
1263,-17660462,537903872,194230,2022,11,14,14,59,31
1264,-17660430,537903878,194580,2022,11,14,14,59,32
1265,-17660274,537903907,194707,2022,11,14,14,59,33
1266,-17660240,537903915,194562,2022,11,14,14,59,34
1267,-17660118,537903938,194923,2022,11,14,14,59,35
1268,-17660014,537903958,194900,2022,11,14,14,59,36
1269,-17659984,537903965,194706,2022,11,14,14,59,37
1270,-17660018,537903959,194510,2022,11,14,14,59,38
1271,-17659902,537903981,194584,2022,11,14,14,59,39
1272,-17659821,537903990,194552,2022,11,14,14,59,40
1273,-17659694,537904011,194710,2022,11,14,14,59,41
1274,-17659638,537904023,194735,2022,11,14,14,59,42
1275,-17659532,537904042,194925,2022,11,14,14,59,43
1276,-17659475,537904054,194869,2022,11,14,14,59,44
1277,-17659419,537904067,194918,2022,11,14,14,59,45
1278,-17659434,537904069,195021,2022,11,14,14,59,46
1279,-17659377,537904083,194899,2022,11,14,14,59,47
1280,-17659178,537904122,194938,2022,11,14,14,59,48
1281,-17659060,537904144,195144,2022,11,14,14,59,49
1282,-17658910,537904171,195212,2022,11,14,14,59,50
1283,-17658765,537904197,195285,2022,11,14,14,59,51
1284,-17658711,537904210,195849,2022,11,14,14,59,52
1285,-17658560,537904239,195763,2022,11,14,14,59,53
1286,-17658488,537904255,195717,2022,11,14,14,59,54
1287,-17658524,537904254,195669,2022,11,14,14,59,55
1288,-17658383,537904281,195596,2022,11,14,14,59,56
1289,-17658284,537904302,195608,2022,11,14,14,59,57
1290,-17658260,537904309,196078,2022,11,14,14,59,58
1291,-17658239,537904316,195983,2022,11,14,14,59,59
1292,-17658283,537904314,195895,2022,11,14,15,0,0
1293,-17658138,537904343,195743,2022,11,14,15,0,1
1294,-17658016,537904368,196026,2022,11,14,15,0,2
1295,-17658015,537904370,195898,2022,11,14,15,0,3
1296,-17657872,537904399,195855,2022,11,14,15,0,4
1297,-17657904,537904397,195965,2022,11,14,15,0,5
1298,-17657823,537904414,196057,2022,11,14,15,0,6
1299,-17657946,537904395,195607,2022,11,14,15,0,7
1300,-17657843,537904418,196204,2022,11,14,15,0,8
1301,-17657829,537904424,196151,2022,11,14,15,0,9
1302,-17657830,537904427,195920,2022,11,14,15,0,10
1303,-17657824,537904431,195994,2022,11,14,15,0,11
1304,-17657868,537904425,195926,2022,11,14,15,0,12
1305,-17657737,537904449,196295,2022,11,14,15,0,13
1306,-17657925,537904419,196463,2022,11,14,15,0,14
1307,-17658007,537904409,196560,2022,11,14,15,0,15
1308,-17658006,537904411,196612,2022,11,14,15,0,16
1309,-17657978,537904417,196516,2022,11,14,15,0,17
1310,-17658008,537904416,196687,2022,11,14,15,0,18
1311,-17657878,537904442,196966,2022,11,14,15,0,19
1312,-17657734,537904469,196450,2022,11,14,15,0,20
1313,-17657726,537904471,196642,2022,11,14,15,0,21
1314,-17657735,537904472,196586,2022,11,14,15,0,22
1315,-17657615,537904496,196548,2022,11,14,15,0,23
1316,-17657583,537904504,196365,2022,11,14,15,0,24
1317,-17657509,537904519,196461,2022,11,14,15,0,25
1318,-17657507,537904522,196664,2022,11,14,15,0,26
1319,-17657428,537904536,196820,2022,11,14,15,0,27
1320,-17657325,537904555,197105,2022,11,14,15,0,28
1321,-17657261,537904566,197107,2022,11,14,15,0,29
1322,-17657314,537904559,196732,2022,11,14,15,0,30
1323,-17657334,537904557,196721,2022,11,14,15,0,31
1324,-17657186,537904585,196948,2022,11,14,15,0,32
1325,-17657093,537904604,196837,2022,11,14,15,0,33
1326,-17656739,537904671,196578,2022,11,14,15,0,35
1327,-17656684,537904685,196727,2022,11,14,15,0,36
1328,-17656565,537904708,196812,2022,11,14,15,0,37
1329,-17656438,537904733,196928,2022,11,14,15,0,38
1330,-17656313,537904759,197031,2022,11,14,15,0,39
1331,-17656256,537904775,197028,2022,11,14,15,0,40
1332,-17655892,537904852,196649,2022,11,14,15,0,43
1333,-17655810,537904870,196762,2022,11,14,15,0,44
1334,-17655948,537904851,196316,2022,11,14,15,0,46
1335,-17655566,537904920,196512,2022,11,14,15,0,47
1336,-17655372,537904957,196491,2022,11,14,15,0,48
1337,-17655539,537904931,196641,2022,11,14,15,0,49
1338,-17655584,537904925,196526,2022,11,14,15,0,50
1339,-17655592,537904925,196741,2022,11,14,15,0,51
1340,-17655537,537904936,196532,2022,11,14,15,0,52
1341,-17655631,537904920,196642,2022,11,14,15,0,53
1342,-17655586,537904928,196911,2022,11,14,15,0,54
1343,-17655538,537904937,196619,2022,11,14,15,0,55
1344,-17655682,537904912,196606,2022,11,14,15,0,56
1345,-17655794,537904891,196681,2022,11,14,15,0,57
1346,-17655886,537904875,196873,2022,11,14,15,0,58
1347,-17656154,537904829,196885,2022,11,14,15,0,59
1348,-17656042,537904846,196839,2022,11,14,15,1,0
1349,-17656169,537904824,196611,2022,11,14,15,1,1
1350,-17656437,537904778,196950,2022,11,14,15,1,2
1351,-17656622,537904744,196806,2022,11,14,15,1,3
1352,-17656894,537904698,196403,2022,11,14,15,1,4
1353,-17657043,537904671,196553,2022,11,14,15,1,5
1354,-17657129,537904657,196540,2022,11,14,15,1,6
1355,-17657395,537904611,196575,2022,11,14,15,1,7
1356,-17657485,537904597,196575,2022,11,14,15,1,8
1357,-17657575,537904584,196575,2022,11,14,15,1,9
1358,-17657254,537904630,196576,2022,11,14,15,1,10
1359,-17657102,537904652,196581,2022,11,14,15,1,11
1360,-17657540,537904570,196473,2022,11,14,15,1,12
1361,-17657401,537904589,196467,2022,11,14,15,1,13
1362,-17657643,537904542,196508,2022,11,14,15,1,14
