id,UBX-NAV-PVT:lon,UBX-NAV-PVT:lat,UBX-NAV-PVT:height,UBX-NAV-PVT:year,UBX-NAV-PVT:month,UBX-NAV-PVT:day,UBX-NAV-PVT:hour,UBX-NAV-PVT:min,UBX-NAV-PVT:sec
2645,-17657622,537902948,217786,2022,11,14,15,30,32
2646,-17657614,537902960,217719,2022,11,14,15,30,33
2647,-17657602,537902973,217611,2022,11,14,15,30,34
2648,-17657587,537902990,217474,2022,11,14,15,30,35
2649,-17657581,537903001,217389,2022,11,14,15,30,36
2650,-17657575,537903011,217318,2022,11,14,15,30,37
2651,-17657571,537903028,217254,2022,11,14,15,30,39
2652,-17657573,537903033,217283,2022,11,14,15,30,40
2653,-17657580,537903035,217352,2022,11,14,15,30,41
2654,-17657588,537903036,217432,2022,11,14,15,30,42
2655,-17657599,537903047,217489,2022,11,14,15,30,44
2656,-17657597,537903058,217461,2022,11,14,15,30,45
2657,-17657594,537903069,217442,2022,11,14,15,30,46
2658,-17657582,537903096,217339,2022,11,14,15,30,48
2659,-17657575,537903111,217259,2022,11,14,15,30,49
2660,-17657559,537903141,217066,2022,11,14,15,30,51
2661,-17657551,537903157,216956,2022,11,14,15,30,52
2662,-17657547,537903182,216837,2022,11,14,15,30,54
2663,-17657507,537903227,216441,2022,11,14,15,30,56
2664,-17657474,537903263,216153,2022,11,14,15,30,58
2665,-17657460,537903278,216030,2022,11,14,15,30,59
2666,-17657446,537903291,215929,2022,11,14,15,31,0
2667,-17657436,537903299,215878,2022,11,14,15,31,1
2668,-17657427,537903307,215826,2022,11,14,15,31,2
2669,-17657418,537903314,215783,2022,11,14,15,31,3
2670,-17657411,537903320,215768,2022,11,14,15,31,4
2671,-17657421,537903321,215866,2022,11,14,15,31,5
2672,-17657419,537903327,215866,2022,11,14,15,31,6
2673,-17657419,537903328,215922,2022,11,14,15,31,7
2674,-17657422,537903327,215988,2022,11,14,15,31,8
2675,-17657421,537903330,216020,2022,11,14,15,31,9
2676,-17657420,537903332,216044,2022,11,14,15,31,10
2677,-17657421,537903335,216047,2022,11,14,15,31,11
2678,-17657404,537903361,215796,2022,11,14,15,31,14
2679,-17657408,537903365,215766,2022,11,14,15,31,15
2680,-17657413,537903370,215732,2022,11,14,15,31,16
2681,-17657418,537903374,215713,2022,11,14,15,31,17
2682,-17657412,537903383,215628,2022,11,14,15,31,18
2683,-17657410,537903389,215553,2022,11,14,15,31,19
2684,-17657411,537903395,215492,2022,11,14,15,31,20
2685,-17657415,537903400,215450,2022,11,14,15,31,21
2686,-17657423,537903402,215453,2022,11,14,15,31,22
2687,-17657425,537903408,215413,2022,11,14,15,31,23
2688,-17657434,537903408,215428,2022,11,14,15,31,24
2689,-17657446,537903403,215504,2022,11,14,15,31,25
2690,-17657443,537903409,215466,2022,11,14,15,31,26
2691,-17657441,537903414,215422,2022,11,14,15,31,27
2692,-17657439,537903416,215411,2022,11,14,15,31,28
2693,-17657444,537903415,215463,2022,11,14,15,31,29
2694,-17657446,537903415,215481,2022,11,14,15,31,30
2695,-17657449,537903414,215501,2022,11,14,15,31,31
2696,-17657452,537903414,215521,2022,11,14,15,31,32
2697,-17657448,537903418,215482,2022,11,14,15,31,33
2698,-17657460,537903417,215514,2022,11,14,15,31,35
2699,-17657461,537903418,215513,2022,11,14,15,31,36
2700,-17657460,537903423,215461,2022,11,14,15,31,38
2701,-17657452,537903433,215337,2022,11,14,15,31,39
2702,-17657446,537903441,215232,2022,11,14,15,31,40
2703,-17657430,537903456,215045,2022,11,14,15,31,42
2704,-17657422,537903463,214966,2022,11,14,15,31,43
2705,-17657412,537903471,214882,2022,11,14,15,31,44
2706,-17657404,537903477,214808,2022,11,14,15,31,45
2707,-17657396,537903482,214755,2022,11,14,15,31,46
2708,-17657381,537903491,214685,2022,11,14,15,31,48
2709,-17657365,537903499,214632,2022,11,14,15,31,50
2710,-17657361,537903501,214650,2022,11,14,15,31,51
2711,-17657351,537903505,214609,2022,11,14,15,31,52
2712,-17657345,537903504,214632,2022,11,14,15,31,53
2713,-17657338,537903505,214639,2022,11,14,15,31,54
2714,-17657331,537903507,214635,2022,11,14,15,31,55
2715,-17657322,537903510,214611,2022,11,14,15,31,56
2716,-17657313,537903515,214566,2022,11,14,15,31,57
2717,-17657307,537903518,214541,2022,11,14,15,31,58
2718,-17657293,537903525,214449,2022,11,14,15,32,0
2719,-17657285,537903527,214427,2022,11,14,15,32,1
2720,-17657280,537903524,214505,2022,11,14,15,32,3
2721,-17657280,537903522,214553,2022,11,14,15,32,4
2722,-17657279,537903520,214615,2022,11,14,15,32,5
2723,-17657272,537903513,214772,2022,11,14,15,32,8
2724,-17657267,537903511,214803,2022,11,14,15,32,9
2725,-17657259,537903509,214833,2022,11,14,15,32,10
2726,-17657257,537903499,214938,2022,11,14,15,32,12
2727,-17657257,537903493,215005,2022,11,14,15,32,13
2728,-17657256,537903483,215127,2022,11,14,15,32,15
2729,-17657255,537903480,215170,2022,11,14,15,32,16
2730,-17657257,537903476,215215,2022,11,14,15,32,17
2731,-17657258,537903473,215256,2022,11,14,15,32,18
2732,-17657260,537903468,215299,2022,11,14,15,32,19
2733,-17657258,537903467,215318,2022,11,14,15,32,20
2734,-17657257,537903464,215342,2022,11,14,15,32,21
2735,-17657253,537903464,215329,2022,11,14,15,32,22
2736,-17657252,537903462,215334,2022,11,14,15,32,23
2737,-17657250,537903461,215353,2022,11,14,15,32,24
2738,-17657246,537903456,215424,2022,11,14,15,32,26
2739,-17657241,537903455,215437,2022,11,14,15,32,27
2740,-17657234,537903450,215500,2022,11,14,15,32,29
2741,-17657229,537903448,215528,2022,11,14,15,32,30
2742,-17657222,537903447,215535,2022,11,14,15,32,31
2743,-17657219,537903443,215577,2022,11,14,15,32,32
2744,-17657214,537903443,215582,2022,11,14,15,32,33
2745,-17657208,537903444,215580,2022,11,14,15,32,34
2746,-17657202,537903446,215561,2022,11,14,15,32,35
2747,-17657203,537903441,215627,2022,11,14,15,32,37
2748,-17657203,537903440,215630,2022,11,14,15,32,38
2749,-17657193,537903446,215596,2022,11,14,15,32,40
2750,-17657190,537903449,215570,2022,11,14,15,32,41
2751,-17657184,537903452,215531,2022,11,14,15,32,42
2752,-17657176,537903456,215482,2022,11,14,15,32,43
2753,-17657172,537903458,215486,2022,11,14,15,32,44
2754,-17657166,537903459,215469,2022,11,14,15,32,45
2755,-17657156,537903463,215427,2022,11,14,15,32,46
2756,-17657147,537903466,215400,2022,11,14,15,32,47
2757,-17657136,537903469,215376,2022,11,14,15,32,48
2758,-17657116,537903475,215343,2022,11,14,15,32,50
2759,-17657103,537903479,215314,2022,11,14,15,32,51
2760,-17657096,537903480,215333,2022,11,14,15,32,52
2761,-17657093,537903479,215371,2022,11,14,15,32,53
2762,-17657088,537903480,215392,2022,11,14,15,32,54
2763,-17657093,537903475,215490,2022,11,14,15,32,55
2764,-17657092,537903474,215524,2022,11,14,15,32,56
2765,-17657109,537903463,215672,2022,11,14,15,32,57
2766,-17657114,537903459,215717,2022,11,14,15,32,58
2767,-17657118,537903456,215767,2022,11,14,15,32,59
2768,-17657121,537903452,215822,2022,11,14,15,33,0
2769,-17657121,537903450,215849,2022,11,14,15,33,1
2770,-17657121,537903448,215864,2022,11,14,15,33,2
2771,-17657125,537903444,215919,2022,11,14,15,33,3
2772,-17657126,537903441,215958,2022,11,14,15,33,4
2773,-17657131,537903435,216047,2022,11,14,15,33,5
2774,-17657136,537903429,216125,2022,11,14,15,33,6
2775,-17657140,537903422,216212,2022,11,14,15,33,7
2776,-17657127,537903426,216182,2022,11,14,15,33,8
2777,-17657118,537903429,216176,2022,11,14,15,33,9
2778,-17657116,537903427,216190,2022,11,14,15,33,10
2779,-17657116,537903425,216197,2022,11,14,15,33,11
2780,-17657126,537903416,216276,2022,11,14,15,33,12
2781,-17657134,537903409,216333,2022,11,14,15,33,13
2782,-17657143,537903400,216415,2022,11,14,15,33,14
2783,-17657151,537903392,216479,2022,11,14,15,33,15
2784,-17657154,537903385,216541,2022,11,14,15,33,16
2785,-17657161,537903376,216634,2022,11,14,15,33,17
2786,-17657172,537903363,216761,2022,11,14,15,33,18
2787,-17657172,537903359,216775,2022,11,14,15,33,19
